  22,015,565 attempts |   293 sec | 75,138 attempts / sec |  80 solutions found | searching for (1,3,0)
  22,087,503 attempts |   294 sec | 75,127 attempts / sec |  82 solutions found | searching for (1,3,0)
  22,160,611 attempts |   295 sec | 75,120 attempts / sec |  82 solutions found | searching for (1,3,0)
  22,233,486 attempts |   296 sec | 75,112 attempts / sec |  82 solutions found | searching for (1,3,0)
  22,305,997 attempts |   297 sec | 75,104 attempts / sec |  84 solutions found | searching for (1,3,0)
  22,378,122 attempts |   298 sec | 75,094 attempts / sec |  84 solutions found | searching for (1,3,0)
  22,450,795 attempts |   299 sec | 75,086 attempts / sec |  84 solutions found | searching for (1,3,0)
  22,523,514 attempts |   300 sec | 75,078 attempts / sec |  84 solutions found | searching for (1,3,0)
  22,596,822 attempts |   301 sec | 75,072 attempts / sec |  84 solutions found | searching for (1,3,0)
  22,669,417 attempts |   302 sec | 75,064 attempts / sec |  84 solutions found | searching for (1,3,0)
  22,741,260 attempts |   303 sec | 75,053 attempts / sec |  84 solutions found | searching for (1,3,0)
  22,813,509 attempts |   304 sec | 75,044 attempts / sec |  84 solutions found | searching for (1,3,0)
  22,887,794 attempts |   305 sec | 75,041 attempts / sec |  84 solutions found | searching for (1,3,0)
  22,967,002 attempts |   306 sec | 75,055 attempts / sec |  84 solutions found | searching for (1,3,0)
  23,047,640 attempts |   307 sec | 75,073 attempts / sec |  84 solutions found | searching for (1,3,0)
  23,122,682 attempts |   308 sec | 75,073 attempts / sec |  84 solutions found | searching for (1,3,0)
  23,195,417 attempts |   309 sec | 75,065 attempts / sec |  84 solutions found | searching for (1,3,0)
  23,268,768 attempts |   310 sec | 75,060 attempts / sec |  84 solutions found | searching for (1,3,0)
  23,342,669 attempts |   311 sec | 75,056 attempts / sec |  84 solutions found | searching for (1,3,0)
  23,415,736 attempts |   312 sec | 75,050 attempts / sec |  84 solutions found | searching for (1,3,0)
  23,488,427 attempts |   313 sec | 75,042 attempts / sec |  84 solutions found | searching for (1,3,0)
  23,560,776 attempts |   314 sec | 75,034 attempts / sec |  84 solutions found | searching for (1,3,0)
  23,635,870 attempts |   315 sec | 75,034 attempts / sec |  84 solutions found | searching for (1,3,0)
  23,711,033 attempts |   316 sec | 75,034 attempts / sec |  86 solutions found | searching for (1,3,0)
  23,786,573 attempts |   317 sec | 75,036 attempts / sec |  86 solutions found | searching for (1,3,0)
  23,862,303 attempts |   318 sec | 75,038 attempts / sec |  88 solutions found | searching for (1,3,0)
  23,937,350 attempts |   319 sec | 75,038 attempts / sec |  88 solutions found | searching for (1,3,0)
  24,010,795 attempts |   320 sec | 75,033 attempts / sec |  88 solutions found | searching for (1,3,1)
  24,084,293 attempts |   321 sec | 75,028 attempts / sec |  88 solutions found | searching for (1,3,2)
  24,153,477 attempts |   322 sec | 75,010 attempts / sec |  88 solutions found | searching for (1,3,3)
  24,225,492 attempts |   323 sec | 75,001 attempts / sec |  90 solutions found | searching for (1,3,3)
  24,295,122 attempts |   324 sec | 74,984 attempts / sec |  90 solutions found | searching for (1,3,3)
  24,366,871 attempts |   325 sec | 74,974 attempts / sec |  90 solutions found | searching for (1,3,3)
  24,438,187 attempts |   326 sec | 74,963 attempts / sec |  92 solutions found | searching for (1,3,3)
  24,510,609 attempts |   327 sec | 74,955 attempts / sec |  92 solutions found | searching for (1,3,3)
  24,588,149 attempts |   328 sec | 74,963 attempts / sec |  92 solutions found | searching for (1,3,3)
  24,663,047 attempts |   329 sec | 74,963 attempts / sec |  92 solutions found | searching for (1,3,3)
  24,739,175 attempts |   330 sec | 74,967 attempts / sec |  92 solutions found | searching for (1,3,3)
  24,814,573 attempts |   331 sec | 74,968 attempts / sec |  92 solutions found | searching for (1,3,3)
  24,889,265 attempts |   332 sec | 74,967 attempts / sec |  92 solutions found | searching for (1,3,3)
  24,964,704 attempts |   333 sec | 74,968 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,037,876 attempts |   334 sec | 74,963 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,112,446 attempts |   335 sec | 74,962 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,187,290 attempts |   336 sec | 74,961 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,261,524 attempts |   337 sec | 74,959 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,336,256 attempts |   338 sec | 74,959 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,411,650 attempts |   339 sec | 74,960 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,486,657 attempts |   340 sec | 74,960 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,561,689 attempts |   341 sec | 74,960 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,637,188 attempts |   342 sec | 74,962 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,713,234 attempts |   343 sec | 74,965 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,791,426 attempts |   344 sec | 74,974 attempts / sec |  92 solutions found | searching for (1,3,3)
  25,869,059 attempts |   345 sec | 74,982 attempts / sec |  94 solutions found | searching for (1,3,3)
  25,945,768 attempts |   346 sec | 74,987 attempts / sec |  94 solutions found | searching for (1,3,3)
  26,021,742 attempts |   347 sec | 74,990 attempts / sec |  96 solutions found | searching for (1,3,3)
  26,099,818 attempts |   348 sec | 74,999 attempts / sec |  96 solutions found | searching for (2,0,0)
  26,178,981 attempts |   349 sec | 75,011 attempts / sec |  98 solutions found | searching for (2,0,0)
  26,259,023 attempts |   350 sec | 75,025 attempts / sec |  98 solutions found | searching for (2,0,0)
  26,334,268 attempts |   351 sec | 75,026 attempts / sec |  98 solutions found | searching for (2,0,0)
  26,409,042 attempts |   352 sec | 75,025 attempts / sec | 100 solutions found | searching for (2,0,0)
  26,482,745 attempts |   353 sec | 75,021 attempts / sec | 100 solutions found | searching for (2,0,0)
  26,554,761 attempts |   354 sec | 75,013 attempts / sec | 100 solutions found | searching for (2,0,0)
  26,628,676 attempts |   355 sec | 75,010 attempts / sec | 100 solutions found | searching for (2,0,0)
  26,703,312 attempts |   356 sec | 75,009 attempts / sec | 100 solutions found | searching for (2,0,0)
  26,778,004 attempts |   357 sec | 75,008 attempts / sec | 100 solutions found | searching for (2,0,0)
  26,852,353 attempts |   358 sec | 75,006 attempts / sec | 100 solutions found | searching for (2,0,0)
  26,926,369 attempts |   359 sec | 75,003 attempts / sec | 100 solutions found | searching for (2,0,0)
  26,998,386 attempts |   360 sec | 74,995 attempts / sec | 100 solutions found | searching for (2,0,0)
  27,073,647 attempts |   361 sec | 74,996 attempts / sec | 100 solutions found | searching for (2,0,0)
  27,149,237 attempts |   362 sec | 74,997 attempts / sec | 100 solutions found | searching for (2,0,0)
  27,224,459 attempts |   363 sec | 74,998 attempts / sec | 100 solutions found | searching for (2,0,0)
  27,299,282 attempts |   364 sec | 74,997 attempts / sec | 100 solutions found | searching for (2,0,0)
  27,373,939 attempts |   365 sec | 74,996 attempts / sec | 100 solutions found | searching for (2,0,0)
  27,444,386 attempts |   366 sec | 74,984 attempts / sec | 100 solutions found | searching for (2,0,0)
  27,516,497 attempts |   367 sec | 74,976 attempts / sec | 100 solutions found | searching for (2,0,0)
  27,587,851 attempts |   368 sec | 74,966 attempts / sec | 100 solutions found | searching for (2,0,0)
  27,658,605 attempts |   369 sec | 74,955 attempts / sec | 100 solutions found | searching for (2,0,0)
  27,730,532 attempts |   370 sec | 74,947 attempts / sec | 100 solutions found | searching for (2,0,0)
  27,803,520 attempts |   371 sec | 74,941 attempts / sec | 102 solutions found | searching for (2,0,0)
  27,877,659 attempts |   372 sec | 74,939 attempts / sec | 102 solutions found | searching for (2,0,0)
  27,951,720 attempts |   373 sec | 74,937 attempts / sec | 102 solutions found | searching for (2,0,0)
  28,025,512 attempts |   374 sec | 74,934 attempts / sec | 104 solutions found | searching for (2,0,0)
  28,099,005 attempts |   375 sec | 74,930 attempts / sec | 104 solutions found | searching for (2,0,1)
  28,171,006 attempts |   376 sec | 74,922 attempts / sec | 104 solutions found | searching for (2,0,2)
  28,243,134 attempts |   377 sec | 74,915 attempts / sec | 104 solutions found | searching for (2,0,3)
  28,316,780 attempts |   378 sec | 74,911 attempts / sec | 104 solutions found | searching for (2,0,3)
  28,390,580 attempts |   379 sec | 74,908 attempts / sec | 106 solutions found | searching for (2,0,3)
  28,464,125 attempts |   380 sec | 74,905 attempts / sec | 106 solutions found | searching for (2,0,3)
  28,537,173 attempts |   381 sec | 74,900 attempts / sec | 108 solutions found | searching for (2,0,3)
  28,609,925 attempts |   382 sec | 74,894 attempts / sec | 108 solutions found | searching for (2,0,3)
  28,681,648 attempts |   383 sec | 74,886 attempts / sec | 108 solutions found | searching for (2,0,3)
  28,753,298 attempts |   384 sec | 74,878 attempts / sec | 108 solutions found | searching for (2,0,3)
  28,825,772 attempts |   385 sec | 74,871 attempts / sec | 108 solutions found | searching for (2,0,3)
  28,899,565 attempts |   386 sec | 74,869 attempts / sec | 108 solutions found | searching for (2,0,3)
  28,973,023 attempts |   387 sec | 74,865 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,046,262 attempts |   388 sec | 74,861 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,117,028 attempts |   389 sec | 74,850 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,190,560 attempts |   390 sec | 74,847 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,264,598 attempts |   391 sec | 74,845 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,337,861 attempts |   392 sec | 74,841 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,411,083 attempts |   393 sec | 74,837 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,484,164 attempts |   394 sec | 74,832 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,557,442 attempts |   395 sec | 74,828 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,630,759 attempts |   396 sec | 74,824 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,703,967 attempts |   397 sec | 74,820 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,776,725 attempts |   398 sec | 74,815 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,849,674 attempts |   399 sec | 74,811 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,923,094 attempts |   400 sec | 74,807 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,996,434 attempts |   401 sec | 74,803 attempts / sec | 110 solutions found | searching for (2,0,3)
  30,068,558 attempts |   402 sec | 74,797 attempts / sec | 110 solutions found | searching for (2,0,3)
  30,142,359 attempts |   403 sec | 74,794 attempts / sec | 112 solutions found | searching for (2,0,3)
  30,215,100 attempts |   404 sec | 74,789 attempts / sec | 112 solutions found | searching for (2,1,0)
  30,285,602 attempts |   405 sec | 74,779 attempts / sec | 112 solutions found | searching for (2,1,0)
  30,357,808 attempts |   406 sec | 74,772 attempts / sec | 112 solutions found | searching for (2,1,3)
  30,429,771 attempts |   407 sec | 74,765 attempts / sec | 112 solutions found | searching for (2,2,0)
  30,501,491 attempts |   408 sec | 74,758 attempts / sec | 112 solutions found | searching for (2,2,3)
  30,572,868 attempts |   409 sec | 74,750 attempts / sec | 112 solutions found | searching for (2,2,3)
  30,644,826 attempts |   410 sec | 74,743 attempts / sec | 112 solutions found | searching for (2,3,0)
  30,718,236 attempts |   411 sec | 74,740 attempts / sec | 114 solutions found | searching for (2,3,0)
  30,789,575 attempts |   412 sec | 74,731 attempts / sec | 114 solutions found | searching for (2,3,0)
  30,862,896 attempts |   413 sec | 74,728 attempts / sec | 116 solutions found | searching for (2,3,0)
  30,936,018 attempts |   414 sec | 74,724 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,008,349 attempts |   415 sec | 74,718 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,080,576 attempts |   416 sec | 74,712 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,153,524 attempts |   417 sec | 74,708 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,226,901 attempts |   418 sec | 74,705 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,299,076 attempts |   419 sec | 74,699 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,370,887 attempts |   420 sec | 74,692 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,444,253 attempts |   421 sec | 74,689 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,517,136 attempts |   422 sec | 74,684 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,591,224 attempts |   423 sec | 74,683 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,664,698 attempts |   424 sec | 74,680 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,737,952 attempts |   425 sec | 74,677 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,811,455 attempts |   426 sec | 74,674 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,884,661 attempts |   427 sec | 74,671 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,957,970 attempts |   428 sec | 74,667 attempts / sec | 116 solutions found | searching for (2,3,0)
  32,031,121 attempts |   429 sec | 74,664 attempts / sec | 116 solutions found | searching for (2,3,0)
  32,103,732 attempts |   430 sec | 74,659 attempts / sec | 116 solutions found | searching for (2,3,0)
  32,176,145 attempts |   431 sec | 74,654 attempts / sec | 116 solutions found | searching for (2,3,0)
  32,249,671 attempts |   432 sec | 74,651 attempts / sec | 116 solutions found | searching for (2,3,0)
  32,323,322 attempts |   433 sec | 74,649 attempts / sec | 118 solutions found | searching for (2,3,0)
  32,394,944 attempts |   434 sec | 74,642 attempts / sec | 118 solutions found | searching for (2,3,0)
  32,468,397 attempts |   435 sec | 74,639 attempts / sec | 120 solutions found | searching for (2,3,0)
  32,541,954 attempts |   436 sec | 74,637 attempts / sec | 120 solutions found | searching for (2,3,0)
  32,613,677 attempts |   437 sec | 74,630 attempts / sec | 120 solutions found | searching for (2,3,1)
  32,685,373 attempts |   438 sec | 74,623 attempts / sec | 120 solutions found | searching for (2,3,2)
  32,757,054 attempts |   439 sec | 74,617 attempts / sec | 120 solutions found | searching for (2,3,3)
  32,830,189 attempts |   440 sec | 74,613 attempts / sec | 122 solutions found | searching for (2,3,3)
  32,904,586 attempts |   441 sec | 74,613 attempts / sec | 122 solutions found | searching for (2,3,3)
  32,979,107 attempts |   442 sec | 74,613 attempts / sec | 122 solutions found | searching for (2,3,3)
  33,052,711 attempts |   443 sec | 74,610 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,125,479 attempts |   444 sec | 74,606 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,197,680 attempts |   445 sec | 74,601 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,270,329 attempts |   446 sec | 74,596 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,343,527 attempts |   447 sec | 74,593 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,415,072 attempts |   448 sec | 74,587 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,488,198 attempts |   449 sec | 74,583 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,560,621 attempts |   450 sec | 74,578 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,633,663 attempts |   451 sec | 74,575 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,706,696 attempts |   452 sec | 74,572 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,780,588 attempts |   453 sec | 74,570 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,852,400 attempts |   454 sec | 74,564 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,925,233 attempts |   455 sec | 74,560 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,997,520 attempts |   456 sec | 74,555 attempts / sec | 124 solutions found | searching for (2,3,3)
  34,071,580 attempts |   457 sec | 74,554 attempts / sec | 124 solutions found | searching for (2,3,3)
  34,148,485 attempts |   458 sec | 74,559 attempts / sec | 124 solutions found | searching for (2,3,3)
  34,224,667 attempts |   459 sec | 74,563 attempts / sec | 124 solutions found | searching for (2,3,3)
  34,300,656 attempts |   460 sec | 74,566 attempts / sec | 124 solutions found | searching for (2,3,3)
  34,375,230 attempts |   461 sec | 74,566 attempts / sec | 124 solutions found | searching for (2,3,3)
  34,451,102 attempts |   462 sec | 74,569 attempts / sec | 126 solutions found | searching for (2,3,3)
  34,526,966 attempts |   463 sec | 74,572 attempts / sec | 126 solutions found | searching for (2,3,3)
  34,601,194 attempts |   464 sec | 74,571 attempts / sec | 126 solutions found | searching for (2,3,3)
  34,676,802 attempts |   465 sec | 74,573 attempts / sec | 128 solutions found | searching for (2,3,3)
  34,750,541 attempts |   466 sec | 74,571 attempts / sec | 128 solutions found | searching for (3,0,0)
  34,826,354 attempts |   467 sec | 74,574 attempts / sec | 128 solutions found | searching for (3,0,0)
  34,902,347 attempts |   468 sec | 74,577 attempts / sec | 128 solutions found | searching for (3,0,0)
  34,977,526 attempts |   469 sec | 74,578 attempts / sec | 128 solutions found | searching for (3,0,0)
  35,053,134 attempts |   470 sec | 74,580 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,129,471 attempts |   471 sec | 74,584 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,205,832 attempts |   472 sec | 74,588 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,282,859 attempts |   473 sec | 74,593 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,359,861 attempts |   474 sec | 74,598 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,435,786 attempts |   475 sec | 74,601 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,511,556 attempts |   476 sec | 74,603 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,588,775 attempts |   477 sec | 74,609 attempts / sec | 130 solutions found | searching for (3,0,1)
  35,665,427 attempts |   478 sec | 74,613 attempts / sec | 130 solutions found | searching for (3,0,1)
  35,741,154 attempts |   479 sec | 74,615 attempts / sec | 130 solutions found | searching for (3,0,1)
  35,818,009 attempts |   480 sec | 74,620 attempts / sec | 132 solutions found | searching for (3,0,1)
  35,894,278 attempts |   481 sec | 74,624 attempts / sec | 132 solutions found | searching for (3,0,1)
  35,970,579 attempts |   482 sec | 74,627 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,046,868 attempts |   483 sec | 74,631 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,123,627 attempts |   484 sec | 74,635 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,200,177 attempts |   485 sec | 74,639 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,276,400 attempts |   486 sec | 74,642 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,352,785 attempts |   487 sec | 74,646 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,428,388 attempts |   488 sec | 74,648 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,503,559 attempts |   489 sec | 74,649 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,578,449 attempts |   490 sec | 74,649 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,653,446 attempts |   491 sec | 74,650 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,728,191 attempts |   492 sec | 74,650 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,803,583 attempts |   493 sec | 74,652 attempts / sec | 134 solutions found | searching for (3,0,1)
  36,879,679 attempts |   494 sec | 74,655 attempts / sec | 134 solutions found | searching for (3,0,1)
  36,956,378 attempts |   495 sec | 74,659 attempts / sec | 136 solutions found | searching for (3,0,1)
  37,033,839 attempts |   496 sec | 74,664 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,110,770 attempts |   497 sec | 74,669 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,188,031 attempts |   498 sec | 74,674 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,265,732 attempts |   499 sec | 74,680 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,342,622 attempts |   500 sec | 74,685 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,420,150 attempts |   501 sec | 74,690 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,497,696 attempts |   502 sec | 74,696 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,575,658 attempts |   503 sec | 74,702 attempts / sec | 138 solutions found | searching for (3,0,2)
  37,653,600 attempts |   504 sec | 74,709 attempts / sec | 138 solutions found | searching for (3,0,2)
  37,731,822 attempts |   505 sec | 74,716 attempts / sec | 140 solutions found | searching for (3,0,2)
  37,808,268 attempts |   506 sec | 74,719 attempts / sec | 140 solutions found | searching for (3,0,2)
  37,882,399 attempts |   507 sec | 74,718 attempts / sec | 140 solutions found | searching for (3,0,2)
  37,956,518 attempts |   508 sec | 74,717 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,029,280 attempts |   509 sec | 74,713 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,106,817 attempts |   510 sec | 74,719 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,183,497 attempts |   511 sec | 74,722 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,260,771 attempts |   512 sec | 74,727 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,336,020 attempts |   513 sec | 74,728 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,410,774 attempts |   514 sec | 74,728 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,487,014 attempts |   515 sec | 74,731 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,563,788 attempts |   516 sec | 74,735 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,640,772 attempts |   517 sec | 74,740 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,718,159 attempts |   518 sec | 74,745 attempts / sec | 142 solutions found | searching for (3,0,2)
  38,796,083 attempts |   519 sec | 74,751 attempts / sec | 142 solutions found | searching for (3,0,2)
  38,874,147 attempts |   520 sec | 74,757 attempts / sec | 142 solutions found | searching for (3,0,2)
  38,951,399 attempts |   521 sec | 74,762 attempts / sec | 144 solutions found | searching for (3,0,2)
  39,028,414 attempts |   522 sec | 74,766 attempts / sec | 144 solutions found | searching for (3,0,3)
  39,105,093 attempts |   523 sec | 74,770 attempts / sec | 144 solutions found | searching for (3,0,3)
  39,181,419 attempts |   524 sec | 74,773 attempts / sec | 144 solutions found | searching for (3,0,3)
  39,257,196 attempts |   525 sec | 74,775 attempts / sec | 144 solutions found | searching for (3,0,3)
  39,332,974 attempts |   526 sec | 74,777 attempts / sec | 144 solutions found | searching for (3,1,0)
  39,408,281 attempts |   527 sec | 74,778 attempts / sec | 146 solutions found | searching for (3,1,0)
  39,483,891 attempts |   528 sec | 74,779 attempts / sec | 146 solutions found | searching for (3,1,0)
  39,560,894 attempts |   529 sec | 74,784 attempts / sec | 146 solutions found | searching for (3,1,0)
  39,637,965 attempts |   530 sec | 74,788 attempts / sec | 148 solutions found | searching for (3,1,0)
  39,714,291 attempts |   531 sec | 74,791 attempts / sec | 148 solutions found | searching for (3,1,0)
  39,790,805 attempts |   532 sec | 74,794 attempts / sec | 148 solutions found | searching for (3,1,0)
  39,867,459 attempts |   533 sec | 74,798 attempts / sec | 148 solutions found | searching for (3,1,0)
  39,942,888 attempts |   534 sec | 74,799 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,019,722 attempts |   535 sec | 74,803 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,096,438 attempts |   536 sec | 74,806 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,173,622 attempts |   537 sec | 74,811 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,250,329 attempts |   538 sec | 74,814 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,325,080 attempts |   539 sec | 74,814 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,399,808 attempts |   540 sec | 74,814 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,474,971 attempts |   541 sec | 74,814 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,550,707 attempts |   542 sec | 74,816 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,626,927 attempts |   543 sec | 74,819 attempts / sec | 150 solutions found | searching for (3,1,0)
  40,703,200 attempts |   544 sec | 74,821 attempts / sec | 150 solutions found | searching for (3,1,0)
  40,779,478 attempts |   545 sec | 74,824 attempts / sec | 150 solutions found | searching for (3,1,0)
  40,854,274 attempts |   546 sec | 74,824 attempts / sec | 152 solutions found | searching for (3,1,0)
  40,929,479 attempts |   547 sec | 74,825 attempts / sec | 152 solutions found | searching for (3,1,0)
  41,003,001 attempts |   548 sec | 74,822 attempts / sec | 152 solutions found | searching for (3,1,0)
  41,076,709 attempts |   549 sec | 74,820 attempts / sec | 152 solutions found | searching for (3,1,0)
  41,152,011 attempts |   550 sec | 74,821 attempts / sec | 152 solutions found | searching for (3,1,0)
  41,228,677 attempts |   551 sec | 74,824 attempts / sec | 152 solutions found | searching for (3,1,0)
  41,304,625 attempts |   552 sec | 74,827 attempts / sec | 152 solutions found | searching for (3,1,1)
  41,379,362 attempts |   553 sec | 74,826 attempts / sec | 152 solutions found | searching for (3,1,1)
  41,452,382 attempts |   554 sec | 74,823 attempts / sec | 152 solutions found | searching for (3,1,2)
  41,527,308 attempts |   555 sec | 74,823 attempts / sec | 152 solutions found | searching for (3,1,3)
  41,601,707 attempts |   556 sec | 74,823 attempts / sec | 154 solutions found | searching for (3,1,3)
  41,677,375 attempts |   557 sec | 74,824 attempts / sec | 154 solutions found | searching for (3,1,3)
  41,752,340 attempts |   558 sec | 74,824 attempts / sec | 154 solutions found | searching for (3,1,3)
  41,826,825 attempts |   559 sec | 74,824 attempts / sec | 156 solutions found | searching for (3,1,3)
  41,902,350 attempts |   560 sec | 74,825 attempts / sec | 156 solutions found | searching for (3,1,3)
  41,976,465 attempts |   561 sec | 74,824 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,051,544 attempts |   562 sec | 74,824 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,125,124 attempts |   563 sec | 74,822 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,200,597 attempts |   564 sec | 74,823 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,275,442 attempts |   565 sec | 74,823 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,349,413 attempts |   566 sec | 74,822 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,419,660 attempts |   567 sec | 74,814 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,492,825 attempts |   568 sec | 74,811 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,565,735 attempts |   569 sec | 74,807 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,637,986 attempts |   570 sec | 74,803 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,710,745 attempts |   571 sec | 74,799 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,783,942 attempts |   572 sec | 74,796 attempts / sec | 158 solutions found | searching for (3,1,3)
  42,857,206 attempts |   573 sec | 74,794 attempts / sec | 158 solutions found | searching for (3,1,3)
  42,930,753 attempts |   574 sec | 74,792 attempts / sec | 158 solutions found | searching for (3,1,3)
  43,005,341 attempts |   575 sec | 74,791 attempts / sec | 160 solutions found | searching for (3,1,3)
  43,077,630 attempts |   576 sec | 74,787 attempts / sec | 160 solutions found | searching for (3,1,3)
  43,150,398 attempts |   577 sec | 74,783 attempts / sec | 160 solutions found | searching for (3,1,3)
  43,223,804 attempts |   578 sec | 74,781 attempts / sec | 160 solutions found | searching for (3,1,3)
  43,296,975 attempts |   579 sec | 74,778 attempts / sec | 160 solutions found | searching for (3,1,3)
  43,369,888 attempts |   580 sec | 74,775 attempts / sec | 160 solutions found | searching for (3,1,3)
  43,441,977 attempts |   581 sec | 74,770 attempts / sec | 160 solutions found | searching for (3,2,0)
  43,515,161 attempts |   582 sec | 74,768 attempts / sec | 162 solutions found | searching for (3,2,0)
  43,588,527 attempts |   583 sec | 74,765 attempts / sec | 162 solutions found | searching for (3,2,0)
