  29,300,000 attempts |   383 sec | 76,562 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,400,000 attempts |   384 sec | 76,549 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,500,000 attempts |   385 sec | 76,542 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,600,000 attempts |   387 sec | 76,540 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,700,000 attempts |   388 sec | 76,528 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,800,000 attempts |   389 sec | 76,519 attempts / sec | 108 solutions found | searching for (2,0,3)
  29,900,000 attempts |   391 sec | 76,509 attempts / sec | 108 solutions found | searching for (2,0,3)
  30,000,000 attempts |   392 sec | 76,505 attempts / sec | 108 solutions found | searching for (2,0,3)
  30,100,000 attempts |   393 sec | 76,499 attempts / sec | 110 solutions found | searching for (2,0,3)
  30,200,000 attempts |   395 sec | 76,495 attempts / sec | 112 solutions found | searching for (2,0,3)
  30,300,000 attempts |   396 sec | 76,486 attempts / sec | 112 solutions found | searching for (2,1,3)
  30,400,000 attempts |   398 sec | 76,478 attempts / sec | 112 solutions found | searching for (2,2,0)
  30,500,000 attempts |   399 sec | 76,468 attempts / sec | 112 solutions found | searching for (2,2,3)
  30,600,000 attempts |   400 sec | 76,461 attempts / sec | 112 solutions found | searching for (2,3,0)
  30,700,000 attempts |   402 sec | 76,460 attempts / sec | 114 solutions found | searching for (2,3,0)
  30,800,000 attempts |   403 sec | 76,457 attempts / sec | 114 solutions found | searching for (2,3,0)
  30,900,000 attempts |   404 sec | 76,453 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,000,000 attempts |   406 sec | 76,446 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,100,000 attempts |   407 sec | 76,439 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,200,000 attempts |   408 sec | 76,430 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,300,000 attempts |   410 sec | 76,426 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,400,000 attempts |   411 sec | 76,424 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,500,000 attempts |   412 sec | 76,423 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,600,000 attempts |   413 sec | 76,428 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,700,000 attempts |   415 sec | 76,434 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,800,000 attempts |   416 sec | 76,439 attempts / sec | 116 solutions found | searching for (2,3,0)
  31,900,000 attempts |   417 sec | 76,444 attempts / sec | 116 solutions found | searching for (2,3,0)
  32,000,000 attempts |   419 sec | 76,445 attempts / sec | 116 solutions found | searching for (2,3,0)
  32,100,000 attempts |   420 sec | 76,447 attempts / sec | 118 solutions found | searching for (2,3,0)
  32,200,000 attempts |   421 sec | 76,452 attempts / sec | 118 solutions found | searching for (2,3,0)
  32,300,000 attempts |   422 sec | 76,455 attempts / sec | 120 solutions found | searching for (2,3,0)
  32,400,000 attempts |   424 sec | 76,456 attempts / sec | 120 solutions found | searching for (2,3,0)
  32,500,000 attempts |   425 sec | 76,459 attempts / sec | 120 solutions found | searching for (2,3,0)
  32,600,000 attempts |   426 sec | 76,461 attempts / sec | 120 solutions found | searching for (2,3,1)
  32,700,000 attempts |   428 sec | 76,456 attempts / sec | 120 solutions found | searching for (2,3,2)
  32,800,000 attempts |   429 sec | 76,463 attempts / sec | 120 solutions found | searching for (2,3,3)
  32,900,000 attempts |   430 sec | 76,470 attempts / sec | 122 solutions found | searching for (2,3,3)
  33,000,000 attempts |   432 sec | 76,470 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,100,000 attempts |   433 sec | 76,471 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,200,000 attempts |   434 sec | 76,473 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,300,000 attempts |   435 sec | 76,475 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,400,000 attempts |   437 sec | 76,475 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,500,000 attempts |   438 sec | 76,472 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,600,000 attempts |   439 sec | 76,468 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,700,000 attempts |   441 sec | 76,461 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,800,000 attempts |   442 sec | 76,455 attempts / sec | 124 solutions found | searching for (2,3,3)
  33,900,000 attempts |   443 sec | 76,452 attempts / sec | 124 solutions found | searching for (2,3,3)
  34,000,000 attempts |   445 sec | 76,451 attempts / sec | 124 solutions found | searching for (2,3,3)
  34,100,000 attempts |   446 sec | 76,448 attempts / sec | 124 solutions found | searching for (2,3,3)
  34,200,000 attempts |   447 sec | 76,443 attempts / sec | 124 solutions found | searching for (2,3,3)
  34,300,000 attempts |   449 sec | 76,440 attempts / sec | 126 solutions found | searching for (2,3,3)
  34,400,000 attempts |   450 sec | 76,435 attempts / sec | 128 solutions found | searching for (2,3,3)
  34,500,000 attempts |   451 sec | 76,430 attempts / sec | 128 solutions found | searching for (2,3,3)
  34,600,000 attempts |   453 sec | 76,422 attempts / sec | 128 solutions found | searching for (2,3,3)
  34,700,000 attempts |   454 sec | 76,410 attempts / sec | 128 solutions found | searching for (3,0,0)
  34,800,000 attempts |   455 sec | 76,404 attempts / sec | 128 solutions found | searching for (3,0,0)
  34,900,000 attempts |   457 sec | 76,398 attempts / sec | 128 solutions found | searching for (3,0,0)
  35,000,000 attempts |   458 sec | 76,392 attempts / sec | 128 solutions found | searching for (3,0,0)
  35,100,000 attempts |   460 sec | 76,387 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,200,000 attempts |   461 sec | 76,383 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,300,000 attempts |   462 sec | 76,381 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,400,000 attempts |   464 sec | 76,375 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,500,000 attempts |   465 sec | 76,372 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,600,000 attempts |   466 sec | 76,369 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,700,000 attempts |   467 sec | 76,366 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,800,000 attempts |   469 sec | 76,368 attempts / sec | 128 solutions found | searching for (3,0,1)
  35,900,000 attempts |   470 sec | 76,368 attempts / sec | 130 solutions found | searching for (3,0,1)
  36,000,000 attempts |   471 sec | 76,371 attempts / sec | 130 solutions found | searching for (3,0,1)
  36,100,000 attempts |   473 sec | 76,367 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,200,000 attempts |   474 sec | 76,366 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,300,000 attempts |   475 sec | 76,367 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,400,000 attempts |   477 sec | 76,367 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,500,000 attempts |   478 sec | 76,364 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,600,000 attempts |   479 sec | 76,364 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,700,000 attempts |   481 sec | 76,354 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,800,000 attempts |   482 sec | 76,345 attempts / sec | 132 solutions found | searching for (3,0,1)
  36,900,000 attempts |   483 sec | 76,342 attempts / sec | 134 solutions found | searching for (3,0,1)
  37,000,000 attempts |   485 sec | 76,336 attempts / sec | 136 solutions found | searching for (3,0,1)
  37,100,000 attempts |   486 sec | 76,335 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,200,000 attempts |   487 sec | 76,330 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,300,000 attempts |   489 sec | 76,329 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,400,000 attempts |   490 sec | 76,328 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,500,000 attempts |   491 sec | 76,324 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,600,000 attempts |   493 sec | 76,316 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,700,000 attempts |   494 sec | 76,312 attempts / sec | 136 solutions found | searching for (3,0,2)
  37,800,000 attempts |   495 sec | 76,312 attempts / sec | 138 solutions found | searching for (3,0,2)
  37,900,000 attempts |   497 sec | 76,312 attempts / sec | 138 solutions found | searching for (3,0,2)
  38,000,000 attempts |   498 sec | 76,309 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,100,000 attempts |   499 sec | 76,310 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,200,000 attempts |   501 sec | 76,311 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,300,000 attempts |   502 sec | 76,310 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,400,000 attempts |   503 sec | 76,307 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,500,000 attempts |   505 sec | 76,304 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,600,000 attempts |   506 sec | 76,302 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,700,000 attempts |   507 sec | 76,303 attempts / sec | 140 solutions found | searching for (3,0,2)
  38,800,000 attempts |   509 sec | 76,298 attempts / sec | 142 solutions found | searching for (3,0,2)
  38,900,000 attempts |   510 sec | 76,294 attempts / sec | 142 solutions found | searching for (3,0,2)
  39,000,000 attempts |   511 sec | 76,293 attempts / sec | 144 solutions found | searching for (3,0,3)
  39,100,000 attempts |   512 sec | 76,293 attempts / sec | 144 solutions found | searching for (3,0,3)
  39,200,000 attempts |   514 sec | 76,287 attempts / sec | 144 solutions found | searching for (3,0,3)
  39,300,000 attempts |   515 sec | 76,286 attempts / sec | 144 solutions found | searching for (3,0,3)
  39,400,000 attempts |   516 sec | 76,285 attempts / sec | 144 solutions found | searching for (3,1,0)
  39,500,000 attempts |   518 sec | 76,286 attempts / sec | 144 solutions found | searching for (3,1,0)
  39,600,000 attempts |   519 sec | 76,285 attempts / sec | 144 solutions found | searching for (3,1,0)
  39,700,000 attempts |   520 sec | 76,283 attempts / sec | 144 solutions found | searching for (3,1,0)
  39,800,000 attempts |   522 sec | 76,284 attempts / sec | 144 solutions found | searching for (3,1,0)
  39,900,000 attempts |   523 sec | 76,287 attempts / sec | 144 solutions found | searching for (3,1,0)
  40,000,000 attempts |   524 sec | 76,286 attempts / sec | 144 solutions found | searching for (3,1,0)
  40,100,000 attempts |   526 sec | 76,286 attempts / sec | 144 solutions found | searching for (3,1,0)
  40,200,000 attempts |   527 sec | 76,288 attempts / sec | 146 solutions found | searching for (3,1,0)
  40,300,000 attempts |   528 sec | 76,284 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,400,000 attempts |   530 sec | 76,285 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,500,000 attempts |   531 sec | 76,287 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,600,000 attempts |   532 sec | 76,290 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,700,000 attempts |   533 sec | 76,293 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,800,000 attempts |   535 sec | 76,293 attempts / sec | 148 solutions found | searching for (3,1,0)
  40,900,000 attempts |   536 sec | 76,294 attempts / sec | 148 solutions found | searching for (3,1,0)
  41,000,000 attempts |   537 sec | 76,294 attempts / sec | 148 solutions found | searching for (3,1,0)
  41,100,000 attempts |   539 sec | 76,294 attempts / sec | 150 solutions found | searching for (3,1,0)
  41,200,000 attempts |   540 sec | 76,296 attempts / sec | 150 solutions found | searching for (3,1,0)
  41,300,000 attempts |   541 sec | 76,295 attempts / sec | 152 solutions found | searching for (3,1,1)
  41,400,000 attempts |   543 sec | 76,292 attempts / sec | 152 solutions found | searching for (3,1,2)
  41,500,000 attempts |   544 sec | 76,288 attempts / sec | 152 solutions found | searching for (3,1,3)
  41,600,000 attempts |   545 sec | 76,288 attempts / sec | 152 solutions found | searching for (3,1,3)
  41,700,000 attempts |   547 sec | 76,289 attempts / sec | 152 solutions found | searching for (3,1,3)
  41,800,000 attempts |   548 sec | 76,290 attempts / sec | 152 solutions found | searching for (3,1,3)
  41,900,000 attempts |   549 sec | 76,291 attempts / sec | 152 solutions found | searching for (3,1,3)
  42,000,000 attempts |   550 sec | 76,297 attempts / sec | 152 solutions found | searching for (3,1,3)
  42,100,000 attempts |   552 sec | 76,301 attempts / sec | 152 solutions found | searching for (3,1,3)
  42,200,000 attempts |   553 sec | 76,305 attempts / sec | 152 solutions found | searching for (3,1,3)
  42,300,000 attempts |   554 sec | 76,302 attempts / sec | 154 solutions found | searching for (3,1,3)
  42,400,000 attempts |   556 sec | 76,305 attempts / sec | 154 solutions found | searching for (3,1,3)
  42,500,000 attempts |   557 sec | 76,312 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,600,000 attempts |   558 sec | 76,321 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,700,000 attempts |   559 sec | 76,331 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,800,000 attempts |   561 sec | 76,343 attempts / sec | 156 solutions found | searching for (3,1,3)
  42,900,000 attempts |   562 sec | 76,354 attempts / sec | 156 solutions found | searching for (3,1,3)
  43,000,000 attempts |   563 sec | 76,365 attempts / sec | 156 solutions found | searching for (3,1,3)
  43,100,000 attempts |   564 sec | 76,375 attempts / sec | 156 solutions found | searching for (3,1,3)
  43,200,000 attempts |   566 sec | 76,388 attempts / sec | 156 solutions found | searching for (3,1,3)
  43,300,000 attempts |   567 sec | 76,400 attempts / sec | 158 solutions found | searching for (3,1,3)
  43,400,000 attempts |   568 sec | 76,412 attempts / sec | 158 solutions found | searching for (3,1,3)
  43,500,000 attempts |   569 sec | 76,424 attempts / sec | 160 solutions found | searching for (3,2,0)
  43,600,000 attempts |   570 sec | 76,433 attempts / sec | 160 solutions found | searching for (3,2,0)
  43,700,000 attempts |   572 sec | 76,441 attempts / sec | 160 solutions found | searching for (3,2,0)
  43,800,000 attempts |   573 sec | 76,452 attempts / sec | 162 solutions found | searching for (3,2,0)
  43,900,000 attempts |   574 sec | 76,463 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,000,000 attempts |   575 sec | 76,475 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,100,000 attempts |   577 sec | 76,483 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,200,000 attempts |   578 sec | 76,495 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,300,000 attempts |   579 sec | 76,506 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,400,000 attempts |   580 sec | 76,508 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,500,000 attempts |   582 sec | 76,513 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,600,000 attempts |   583 sec | 76,517 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,700,000 attempts |   584 sec | 76,523 attempts / sec | 166 solutions found | searching for (3,2,0)
  44,800,000 attempts |   585 sec | 76,531 attempts / sec | 166 solutions found | searching for (3,2,0)
  44,900,000 attempts |   587 sec | 76,536 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,000,000 attempts |   588 sec | 76,543 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,100,000 attempts |   589 sec | 76,548 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,200,000 attempts |   590 sec | 76,551 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,300,000 attempts |   592 sec | 76,558 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,400,000 attempts |   593 sec | 76,565 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,500,000 attempts |   594 sec | 76,566 attempts / sec | 168 solutions found | searching for (3,2,2)
  45,600,000 attempts |   596 sec | 76,571 attempts / sec | 168 solutions found | searching for (3,2,3)
  45,700,000 attempts |   597 sec | 76,577 attempts / sec | 168 solutions found | searching for (3,2,3)
  45,800,000 attempts |   598 sec | 76,581 attempts / sec | 168 solutions found | searching for (3,2,3)
  45,900,000 attempts |   599 sec | 76,587 attempts / sec | 170 solutions found | searching for (3,2,3)
  46,000,000 attempts |   601 sec | 76,595 attempts / sec | 170 solutions found | searching for (3,2,3)
  46,100,000 attempts |   602 sec | 76,599 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,200,000 attempts |   603 sec | 76,605 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,300,000 attempts |   604 sec | 76,605 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,400,000 attempts |   606 sec | 76,607 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,500,000 attempts |   607 sec | 76,610 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,600,000 attempts |   608 sec | 76,609 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,700,000 attempts |   610 sec | 76,604 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,800,000 attempts |   611 sec | 76,603 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,900,000 attempts |   612 sec | 76,607 attempts / sec | 174 solutions found | searching for (3,2,3)
  47,000,000 attempts |   613 sec | 76,611 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,100,000 attempts |   615 sec | 76,614 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,200,000 attempts |   616 sec | 76,618 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,300,000 attempts |   617 sec | 76,621 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,400,000 attempts |   619 sec | 76,620 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,500,000 attempts |   620 sec | 76,622 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,600,000 attempts |   621 sec | 76,617 attempts / sec | 176 solutions found | searching for (3,3,0)
  47,700,000 attempts |   623 sec | 76,613 attempts / sec | 176 solutions found | searching for (3,3,0)
  47,800,000 attempts |   624 sec | 76,606 attempts / sec | 176 solutions found | searching for (3,3,0)
  47,900,000 attempts |   625 sec | 76,597 attempts / sec | 176 solutions found | searching for (3,3,0)
  48,000,000 attempts |   627 sec | 76,592 attempts / sec | 178 solutions found | searching for (3,3,1)
  48,100,000 attempts |   628 sec | 76,588 attempts / sec | 178 solutions found | searching for (3,3,1)
  48,200,000 attempts |   629 sec | 76,583 attempts / sec | 180 solutions found | searching for (3,3,1)
  48,300,000 attempts |   631 sec | 76,578 attempts / sec | 180 solutions found | searching for (3,3,1)
  48,400,000 attempts |   632 sec | 76,577 attempts / sec | 180 solutions found | searching for (3,3,1)
  48,500,000 attempts |   633 sec | 76,577 attempts / sec | 180 solutions found | searching for (3,3,1)
  48,600,000 attempts |   635 sec | 76,575 attempts / sec | 180 solutions found | searching for (3,3,1)
  48,700,000 attempts |   636 sec | 76,572 attempts / sec | 180 solutions found | searching for (3,3,1)
  48,800,000 attempts |   637 sec | 76,570 attempts / sec | 180 solutions found | searching for (3,3,1)
  48,900,000 attempts |   639 sec | 76,571 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,000,000 attempts |   640 sec | 76,571 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,100,000 attempts |   641 sec | 76,571 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,200,000 attempts |   643 sec | 76,570 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,300,000 attempts |   644 sec | 76,571 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,400,000 attempts |   645 sec | 76,570 attempts / sec | 182 solutions found | searching for (3,3,1)
  49,500,000 attempts |   646 sec | 76,569 attempts / sec | 182 solutions found | searching for (3,3,1)
  49,600,000 attempts |   648 sec | 76,569 attempts / sec | 184 solutions found | searching for (3,3,1)
  49,700,000 attempts |   649 sec | 76,570 attempts / sec | 184 solutions found | searching for (3,3,1)
  49,800,000 attempts |   650 sec | 76,568 attempts / sec | 184 solutions found | searching for (3,3,1)
  49,900,000 attempts |   652 sec | 76,567 attempts / sec | 184 solutions found | searching for (3,3,2)
  50,000,000 attempts |   653 sec | 76,567 attempts / sec | 186 solutions found | searching for (3,3,2)
  50,100,000 attempts |   654 sec | 76,569 attempts / sec | 186 solutions found | searching for (3,3,2)
  50,200,000 attempts |   656 sec | 76,569 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,300,000 attempts |   657 sec | 76,567 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,400,000 attempts |   658 sec | 76,566 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,500,000 attempts |   660 sec | 76,567 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,600,000 attempts |   661 sec | 76,568 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,700,000 attempts |   662 sec | 76,568 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,800,000 attempts |   663 sec | 76,569 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,900,000 attempts |   665 sec | 76,569 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,000,000 attempts |   666 sec | 76,567 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,100,000 attempts |   667 sec | 76,567 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,200,000 attempts |   669 sec | 76,566 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,300,000 attempts |   670 sec | 76,565 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,400,000 attempts |   671 sec | 76,563 attempts / sec | 190 solutions found | searching for (3,3,2)
  51,500,000 attempts |   673 sec | 76,561 attempts / sec | 190 solutions found | searching for (3,3,2)
  51,600,000 attempts |   674 sec | 76,558 attempts / sec | 192 solutions found | searching for (3,3,2)
  51,700,000 attempts |   675 sec | 76,555 attempts / sec | 192 solutions found | searching for (3,3,2)
  51,800,000 attempts |   677 sec | 76,551 attempts / sec | 192 solutions found | searching for (3,3,2)
  51,900,000 attempts |   678 sec | 76,546 attempts / sec | 192 solutions found | searching for (3,3,3)
  52,000,000 attempts |   679 sec | 76,539 attempts / sec | 192 solutions found | searching for (3,3,3)
  52,100,000 attempts |   681 sec | 76,535 attempts / sec | 192 solutions found | searching for (3,3,3)
  52,181,872 attempts |   682 sec | 76,532 attempts / sec | 192 solutions found | searching for (3,3,3)
